symbol,detected,score,case,strength,horizon_days,horizon_tf,hidden,spring,churn,taker,fuel,leverage,zone_price,events,zones,zones_conf,vortex_scale,vortex_spread,collapsing,growth_x,failures,error
LINKUSDT,1,76,flow_taker,сильный,25,недели,0.0,0.0,0.0,56.4,0.0,0.0,7.373270389182994,80,1,1,5,0.2362,0,1.14,,
HYPERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,145,1,1,0,0.0,0,2.32,,
WLDUSDT,1,83,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,69.4,0.0,0.29103070560483363,158,4,4,0,0.0,0,3.2,,
SUIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,67,0,0,2,0.2921,0,1.53,,
PUMPUSDT,1,74,flow_fuel,сильный,2,дни,0.0,0.0,0.0,0.0,52.1,0.0,0.001689,49,3,3,1,0.2922,0,2.0,,
COTIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,103,5,4,0,0.0,0,1.09,,
EULUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,86,5,5,10,0.2993,0,0.0,,
UNIUSDT,1,90,flow_churn,экстремальный,2,дни,0.0,0.0,76.7,0.0,55.6,0.0,3.2110999999367853,112,5,4,10,0.0395,0,1.35,,
AAVEUSDT,1,73,flow_fuel,сильный,2,дни,0.0,0.0,0.0,0.0,50.4,0.0,82.39000000000001,96,3,3,2,0.0559,0,1.14,,
BTWUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,5,1,0,0,0.0,0,12.39,,
NEARUSDT,1,83,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,69.4,0.0,1.5789483854966806,136,7,7,0,0.0,0,3.67,,
1000SHIBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,74,2,2,3,0.0541,0,1.48,,
IDOLUSDT,0,38,none,,0,,0.0,0.0,38.1,0.0,0.0,0.0,,154,4,4,0,0.0,0,1.73,,
MANTRAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,29,1,1,0,0.0,0,0.0,,
UBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,134,10,9,0,0.0,0,13.73,,
ONUSDT,1,74,flow_churn,сильный,2,дни,0.0,0.0,52.3,0.0,0.0,0.0,0.07943783759260603,128,12,12,0,0.0,0,6.07,,
ONDOUSDT,1,76,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,55.6,0.0,0.34785004070106784,117,4,3,1,0.2083,0,1.17,,
DEXEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,259,2,2,0,0.0,0,29.1,,
MMTUSDT,1,73,flow_churn,сильный,2,дни,0.0,0.0,51.1,0.0,0.0,0.0,0.12896653259475307,86,8,6,0,0.0,0,4.71,,
USUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,101,17,16,0,0.0,0,23.39,,
TAOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,129,1,1,1,0.0607,0,2.64,,
DOTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,81,0,0,1,0.1477,0,1.17,,
EPICUSDT,0,42,none,,0,,0.0,0.0,41.6,0.0,0.0,0.0,,200,12,12,0,0.0,0,5.06,,
LTCUSDT,0,33,none,,0,,0.0,0.0,0.0,32.9,0.0,0.0,,96,1,0,5,0.3048,0,1.1,,
PENGUUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,108,1,0,2,0.2027,0,1.64,,
XLMUSDT,1,81,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,64.7,0.0,0.16421718006854388,124,3,3,0,0.0,0,2.19,,
BCHUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,101,0,0,3,0.1067,0,1.29,,
CAPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
FILUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,106,0,0,3,0.167,0,1.46,,
GRVTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
HEIUSDT,1,86,flow_fuel,экстремальный,7,неделя,0.0,0.0,47.3,0.0,69.4,0.0,0.0786302635740791,213,4,4,0,0.0,0,3.71,,
1000SATSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,102,1,1,2,0.3054,0,2.88,,
ARBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,106,0,0,3,0.0858,0,1.16,,
AIOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,129,2,2,10,0.0383,0,3.94,,
STARUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,17,1,1,0,0.0,0,0.0,,
ORDIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,109,2,2,5,0.1249,0,5.17,,
INJUSDT,1,79,flow_taker,сильный,25,недели,0.0,0.0,0.0,56.4,55.6,0.0,4.582251199287896,114,7,6,1,0.0974,0,2.79,,
TRXUSDT,1,86,flow_fuel,экстремальный,25,недели,50.1,0.0,0.0,0.0,69.4,0.0,0.31536908496883564,88,6,5,5,0.3507,0,1.42,,
XMRUSDT,1,85,flow_taker,экстремальный,25,недели,0.0,0.0,0.0,72.0,55.6,0.0,311.3190505595594,174,6,5,1,0.2844,0,2.22,,
TRUMPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,120,0,0,0,0.0,0,1.11,,
LABUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,143,1,1,1,0.1738,0,252.43,,
ZAMAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,56,3,3,0,0.0,0,0.0,,
SKYAIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,188,2,2,1,0.0303,0,31.89,,
WIFUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,67,0,0,1,0.2504,0,1.93,,
HBARUSDT,0,36,none,,0,,0.0,0.0,0.0,36.2,0.0,0.0,,92,0,0,3,0.331,0,1.13,,
1000BONKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,108,1,1,1,0.0023,0,1.81,,
ETCUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,91,0,0,2,0.2944,0,1.12,,
ESPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,39,2,2,5,0.0588,0,3.77,,
OPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,82,0,0,0,0.0,0,1.51,,
AEVOUSDT,1,75,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,53.8,0.0,0.018775248089257637,134,3,3,2,0.2977,0,1.19,,
HUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,155,4,3,10,0.069,1,18.82,,
FARTCOINUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,48,0,0,1,0.0744,0,2.0,,
PEOPLEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,99,6,4,5,0.0405,0,1.56,,
RIFUSDT,1,78,flow_churn,сильный,5,неделя,0.0,0.0,54.9,0.0,59.0,0.0,0.056838950602333585,211,14,14,3,0.0303,0,5.19,,
ESPORTSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,173,0,0,0,0.0,0,3.24,,
ATOMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,86,0,0,0,0.0,0,1.48,,
LITUSDT,1,85,flow_churn,экстремальный,12,недели,0.0,0.0,72.0,0.0,0.0,0.0,1.2853312903722154,52,9,8,1,0.1173,0,0.0,,
ALLOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,103,8,7,3,0.1693,0,12.39,,
SYNUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,225,6,6,0,0.0,0,26.56,,
APTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,103,0,0,2,0.2594,0,1.42,,
PTBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,104,5,5,5,0.0258,0,3.01,,
ZESTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,4,1,0,1,0.3056,0,1.71,,
BULLAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,177,11,11,0,0.0,0,19.2,,
REUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
ELSAUSDT,1,87,flow_churn,экстремальный,2,дни,0.0,0.0,77.0,28.2,0.0,0.0,0.04560673532968523,55,2,2,1,0.1182,0,0.0,,
ICPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,152,0,0,2,0.2303,0,1.81,,
WLFIUSDT,1,74,flow_taker,сильный,25,недели,0.0,0.0,0.0,53.1,0.0,0.0,0.05518264791583239,44,1,1,5,0.1472,0,1.56,,
ERAUSDT,0,37,none,,0,,0.0,0.0,36.8,0.0,0.0,0.0,,110,4,4,0,0.0,0,1.6,,
PROMUSDT,1,88,flow_churn,экстремальный,2,дни,0.0,0.0,77.7,0.0,0.0,0.0,1.0879991587134572,199,5,4,0,0.0,0,1.12,,
FETUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,120,0,0,0,0.0,0,1.64,,
BOMEUSDT,1,72,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,49.6,0.0,0.0005400799683086873,111,8,6,10,0.1019,0,2.67,,
LDOUSDT,1,76,flow_churn,сильный,2,дни,0.0,0.0,50.5,0.0,45.0,0.0,0.3111368599565175,109,2,2,10,0.1332,0,1.39,,
ALGOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,91,0,0,2,0.2621,0,1.39,,
XPLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,48,1,1,1,0.1216,0,1.86,,
TIAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,95,0,0,5,0.241,0,1.22,,
TLMUSDT,0,31,none,,0,,0.0,0.0,30.8,0.0,0.0,0.0,,202,2,2,10,0.0177,0,5.34,,
VIRTUALUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,108,1,1,3,0.0962,0,1.91,,
APRUSDT,1,71,flow_fuel,сильный,12,недели,0.0,0.0,0.0,0.0,47.2,0.0,0.19763316304291087,88,10,9,5,0.1146,0,5.77,,
NILUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,179,0,0,2,0.2671,0,3.6,,
PIEVERSEUSDT,1,71,flow_fuel,сильный,12,недели,0.0,0.0,0.0,0.0,47.2,0.0,0.6651527892499688,65,4,4,1,0.2156,0,5.22,,
TAKEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,89,5,4,10,0.1038,0,1.91,,
ASTERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,45,1,0,2,0.3111,0,0.0,,
DASHUSDT,0,38,none,,0,,0.0,0.0,0.0,0.0,37.6,0.0,,195,2,1,3,0.2623,0,2.76,,
PRLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,13,2,0,0,0.0,0,3.35,,
ACEUSDT,1,73,flow_taker,сильный,2,дни,0.0,0.0,33.7,51.7,0.0,0.0,0.06301,188,2,2,3,0.1844,0,0.0,,
AEROUSDT,0,20,none,,0,,0.0,0.0,20.5,0.0,0.0,0.0,,141,1,0,1,0.2623,0,1.1,,
LAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,157,2,2,2,0.1724,0,0.0,,
JTOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,170,9,9,5,0.0297,0,4.24,,
SAHARAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,126,0,0,0,0.0,0,3.67,,
VVVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,199,15,15,1,0.0004,0,21.13,,
1000XECUSDT,0,35,none,,0,,0.0,0.0,35.3,0.0,0.0,0.0,,150,3,3,0,0.0,0,1.33,,
PORTALUSDT,1,76,flow_taker,сильный,25,недели,0.0,0.0,0.0,57.2,0.0,0.0,0.011326304692363197,186,1,1,1,0.0123,0,6.81,,
ICNTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,116,1,1,0,0.0,0,2.67,,
ETHFIUSDT,1,83,flow_churn,сильный,2,дни,0.0,0.0,62.5,0.0,41.7,0.0,0.38909787745330315,101,3,3,2,0.0079,0,1.22,,
CRVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,65,0,0,5,0.1371,0,1.38,,
EIGENUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,105,0,0,5,0.081,0,1.17,,
TAGUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,133,9,9,0,0.0,0,8.82,,
BABYUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,163,2,2,0,0.0,0,122.53,,
EVAAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,119,2,2,1,0.1116,0,14.03,,
SOONUSDT,1,83,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,69.4,0.0,0.15691815553662827,164,9,8,0,0.0,0,1.27,,
ZROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,136,0,0,3,0.2584,0,2.15,,
RENDERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,112,0,0,0,0.0,0,2.3,,
BSBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,23,0,0,0,0.0,0,22.24,,
ROSEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,136,2,1,1,0.0864,0,2.31,,
VANRYUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,147,3,3,0,0.0,0,1.67,,
SAGAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,139,1,0,3,0.2242,0,1.19,,
CFXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,157,1,1,3,0.1496,0,1.31,,
JUPUSDT,1,82,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,67.2,0.0,0.18974150239303655,94,2,2,5,0.0517,0,2.05,,
XANUSDT,1,83,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,69.4,0.0,0.01118874550174629,93,5,5,1,0.0872,0,0.0,,
EDENUSDT,1,77,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,59.0,0.0,0.038099212822378464,86,4,3,2,0.206,0,6.82,,
ZBTUSDT,1,74,flow_fuel,сильный,2,дни,0.0,0.0,0.0,0.0,52.7,0.0,0.09499089514937259,99,3,3,2,0.1256,0,4.91,,
FIGHTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,38,2,1,2,0.0651,0,1.53,,
STRKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,155,0,0,0,0.0,0,1.11,,
SEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,96,0,0,0,0.0,0,1.23,,
SANDUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,101,0,0,0,0.0,0,1.66,,
GALAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,77,0,0,0,0.0,0,1.45,,
PENDLEUSDT,1,77,flow_fuel,сильный,7,неделя,0.0,24.5,0.0,0.0,58.3,0.0,1.2325383254201936,100,2,1,5,0.2692,0,1.12,,
DODOXUSDT,1,93,flow_churn,экстремальный,2,дни,72.1,0.0,87.1,26.6,0.0,0.0,0.015314419168273356,187,8,8,1,0.0877,0,2.4,,
BILLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,14,1,1,1,0.058,0,3.74,,
SLXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,4,0,0,0,0.0,0,5.0,,
ZENUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,162,0,0,3,0.2081,0,2.0,,
ENSOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,83,2,2,0,0.0,0,5.95,,
CHZUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,141,0,0,0,0.0,0,2.29,,
